,_ - search_key,_ - eng_search_key,Class,_ - url,Comments on relevance,Название|Title,Type 1,Type 2,_ - Номер ГИМ|Museum internal ID,Отдел/коллекция|Department/collection,Инвентарный номер|Inventory Number,Датировка|Date,Размер|Size,"Материал, техника|Material, technique",_ - Номер ГК|State Catalogue Number,Ключевые слова|Keywords,Место создания|Creation Place,Contemporary_Toponyms,fcodeName,toponymName,lat,long,Country,geonames 3,"Автор, мастер/Изготовитель|Author,Creator'",_ - Шифр ОПИ|The Writtern Sources Dept Code,Комплект|Set,Место находки|Place of Discovery,Формат|Format,"Лист, страницы|Sheet,Pages",_ - Археологический памятник|Archeological site,Персоналии|Persons,Многотомное издание: автор|Author of a multi-volume edition,Многотомное издание: Название|Title,_ - Экспозиция|Exposition,Выставки|Exhibitions,_ - Альбомы|Albums,Аннотация|Annotation,Start Year,End Year,Creation Place,coordinate location (wikipedia),Location Certainty,"Автор, мастер/Изготовитель|Author,Creator",_ - Экспозиция,Предметный классификатор|Subject Classifier,Язык|Language,Многотомное издание: автор|Author,_ - Номер ГИМ,_ - Номер ГК,_ - Шифр ОПИ
2608,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3861886?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1412,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499407,1226-1270,Диаметр - 20 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4693,26972458.0,
2609,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3861890?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1416,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499411,1226-1270,"Диаметр - 20,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4697,26972596.0,
2610,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862234?page=35&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1728,,Монета. Поддельная. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499412,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4698,26972619.0,
2611,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862235?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1417,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499413,1226-1270,Диаметр - 20 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4699,26972617.0,
2612,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862237?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1419,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499415,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4701,26972635.0,
2613,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862239?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1421,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499417,1226-1270,Диаметр - 22 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4703,26972496.0,
2614,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862241?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1423,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499419,1226-1270,Диаметр - 20 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4705,26972642.0,
2615,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862242?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1424,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499420,1226-1270,"Диаметр - 21,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4706,26972465.0,
2616,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862243?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1425,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499421,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4707,26972601.0,
2617,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862244?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1426,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499422,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4708,26972485.0,
2618,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862245?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1427,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499423,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4709,26972482.0,
2619,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862249?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1429,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499390,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4676,26972626.0,
2620,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862252?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1432,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499393,1226-1270,Диаметр - 20 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4679,26972608.0,
2621,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862254?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1428,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499395,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4681,26972475.0,
2622,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862258?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1437,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499399,1226-1270,Диаметр - 21 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4685,26972474.0,
2623,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3862259?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1438,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499400,1226-1270,"Диаметр - 21,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4686,26972638.0,
2624,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863005?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=717,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499478,1226-1270,Диаметр - 23 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4764,26972471.0,
2625,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863006?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=718,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499479,1226-1270,Диаметр - 25 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4765,26972600.0,
2626,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863008?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=716,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499481,1226-1270,Диаметр - 23 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4767,26972495.0,
2627,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863009?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=720,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499482,1226-1270,Диаметр - 24 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4768,26972588.0,
2628,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863010?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=721,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499483,1226-1270,Диаметр - 23 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4769,26972620.0,
2629,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863011?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=715,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499484,1226-1270,"Диаметр - 22,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4770,26972460.0,
2630,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863014?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=724,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499487,1226-1270,"Диаметр - 23,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4773,26972599.0,
2631,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863015?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=725,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499488,1226-1270,Диаметр - 23 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4774,26972487.0,
2632,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863016?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=726,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499489,1226-1270,Диаметр - 24 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4775,26972541.0,
2633,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863022?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1819,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499463,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4749,26972477.0,
2634,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863023?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1820,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499464,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4750,26972497.0,
2635,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863024?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1821,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499465,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4751,26972467.0,
2636,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863025?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1818,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499466,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4752,26972644.0,
2637,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863026?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=727,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499467,1226-1270,Диаметр - 24 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4753,26972472.0,
2638,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863028?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=729,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499469,1226-1270,"Диаметр - 23,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4755,26972591.0,
2639,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863029?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=730,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499470,1226-1270,"Диаметр - 22,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4756,26972607.0,
2640,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863031?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=732,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499472,1226-1270,Диаметр - 25 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4758,26972594.0,
2641,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863033?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=734,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499474,1226-1270,Диаметр - 24 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4760,26972602.0,
2642,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863035?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=736,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499476,1226-1270,"Диаметр - 22,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4762,26972459.0,
2643,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3863036?page=15&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=737,,Монета. Армения. Киликийская. Хетум I. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499477,1226-1270,Диаметр - 22 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4763,26972473.0,
2644,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865500?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1439,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499440,1226-1270,"Диаметр - 20,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4726,26972488.0,
2645,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865501?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1822,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499441,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4727,26972633.0,
2646,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865502?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1823,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499442,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4728,26972621.0,
2647,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865503?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1824,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499443,1226-1270,"Диаметр - 15,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4729,26972462.0,
2648,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865504?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1825,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499444,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4730,26972498.0,
2649,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865505?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1826,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499445,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4731,26972479.0,
2650,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865506?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1827,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499446,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4732,26972637.0,
2651,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865507?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1828,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499447,1226-1270,"Диаметр - 15,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4733,26972597.0,
2652,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865509?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1830,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499449,1226-1270,Диаметр - 15 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4735,26972468.0,
2653,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865510?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1831,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499450,1226-1270,Диаметр - 15 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4736,26972645.0,
2654,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865512?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1833,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499452,1226-1270,Диаметр - 17 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4738,26972478.0,
2655,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865514?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1835,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499454,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4740,26972489.0,
2656,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865515?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1836,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499455,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4741,26972493.0,
2657,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865516?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1837,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499456,1226-1270,"Диаметр - 15,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4742,26972491.0,
2658,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865517?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1838,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499457,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4743,26972598.0,
2659,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865518?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1839,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499458,1226-1270,"Диаметр - 16,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4744,26972632.0,
2660,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865521?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1842,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499461,1226-1270,Диаметр - 16 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4747,26972636.0,
2661,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865522?page=37&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1843,,Монета. Армения. Киликийская. Хетум I и Изабелла. 1/2 трама,,,,Нумизматика/Иностранные монеты ,КР ОН 499462,1226-1270,"Диаметр - 15,5 мм","Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4748,26974595.0,
2662,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3865523?page=29&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1440,,Монета. Армения. Киликийская. Хетум I и Изабелла. Трам,,,,Нумизматика/Иностранные монеты ,КР ОН 499424,1226-1270,Диаметр - 20 мм,"Серебро, чеканка",,серебро ,,,,,,,,,,,,,,,,,,,,,,,1226,1270,,,,,,,,,ГИМ 91555/4710,26974593.0,
